"No.","Time","Source","Destination","Protocol","Length","Info","rate"
"12973","5.365002","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"12975","5.365198","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"12977","5.366444","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"12979","5.366692","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"12981","5.367129","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"12983","5.367570","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"12985","5.368767","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"12987","5.369577","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"12989","5.369861","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"12991","5.370602","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"12993","5.371207","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"12995","5.371403","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"12997","5.371935","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"12999","5.372501","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13001","5.372722","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13003","5.373317","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13005","5.373520","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13007","5.373811","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13009","5.374558","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13011","5.374839","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13013","5.375586","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13015","5.375858","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13017","5.376072","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13019","5.376268","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13021","5.376549","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13023","5.377072","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13025","5.377665","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13027","5.377945","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13029","5.378150","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13031","5.378346","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13033","5.378609","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13035","5.379168","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13037","5.379389","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13039","5.379652","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13041","5.380184","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13043","5.380759","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13045","5.380971","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13047","5.381715","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13049","5.381956","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13051","5.382714","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13053","5.383623","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13055","5.384363","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13057","5.384566","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13059","5.385306","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13061","5.386089","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13063","5.386395","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13065","5.386582","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13067","5.387385","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13069","5.387665","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13071","5.387852","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13073","5.388142","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13075","5.388918","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13077","5.389953","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13079","5.390720","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13081","5.391008","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13083","5.391748","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13085","5.392505","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13087","5.392750","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13089","5.392946","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13091","5.393157","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13093","5.393897","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13095","5.394118","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13097","5.394341","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13099","5.394570","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13101","5.394775","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13103","5.395299","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13105","5.395511","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13107","5.395785","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13109","5.396308","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13111","5.396547","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13113","5.397481","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13115","5.397704","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13117","5.397915","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13119","5.398180","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13121","5.398704","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13123","5.398943","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13125","5.399502","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13127","5.399756","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13129","5.399988","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13131","5.400715","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13133","5.401344","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13135","5.401910","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13137","5.402495","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13139","5.402752","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13141","5.402963","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13143","5.403486","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13145","5.404025","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13147","5.404282","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13149","5.404493","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13151","5.405283","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13153","5.405542","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13155","5.405756","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13157","5.405976","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13159","5.406217","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13161","5.407006","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13163","5.409107","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13165","5.409405","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13167","5.409677","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13169","5.409967","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13171","5.410404","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13173","5.410637","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13175","5.411056","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13177","5.411515","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13179","5.411782","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13181","5.412510","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13183","5.412734","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13185","5.413006","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13187","5.413479","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13189","5.413703","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13191","5.413993","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13193","5.414412","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13195","5.414688","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13197","5.414926","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13199","5.415190","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13201","5.415654","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13203","5.415921","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13205","5.416141","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13207","5.416440","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13209","5.416703","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13211","5.417149","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13213","5.417364","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13215","5.417655","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13217","5.417875","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13219","5.418312","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13221","5.418579","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13223","5.419324","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13225","5.419751","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13227","5.420036","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13229","5.420265","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13231","5.420635","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13233","5.420920","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13235","5.421131","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13237","5.421342","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13239","5.421675","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13241","5.421942","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13243","5.422189","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13245","5.422540","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13247","5.422816","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13249","5.423116","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13251","5.423327","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13253","5.423547","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13255","5.423871","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13257","5.424138","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13259","5.424379","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13261","5.424739","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13263","5.425263","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13265","5.425477","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13267","5.425820","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13269","5.426466","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13271","5.426657","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13273","5.427017","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13275","5.427226","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13278","5.427737","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13280","5.427946","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13282","5.428160","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13284","5.428727","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13286","5.429051","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13288","5.429379","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13290","5.429597","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13292","5.430201","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13294","5.430592","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13296","5.430896","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13298","5.431173","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13300","5.431454","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13302","5.432105","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13304","5.432368","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13306","5.432555","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"13308","5.432890","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13310","5.433097","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13312","5.433396","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13314","5.433695","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13316","5.433901","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13318","5.434143","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13320","5.434415","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13322","5.434714","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13324","5.434911","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13326","5.435175","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"13328","5.435639","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13330","5.435831","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13332","5.436250","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13334","5.436483","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13336","5.436721","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13338","5.436941","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13340","5.437672","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13342","5.437858","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13344","5.438037","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13346","5.438466","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13348","5.438916","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13350","5.439651","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13352","5.440104","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13354","5.441079","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13356","5.441532","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13358","5.441778","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13360","5.442509","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13362","5.443256","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13364","5.443727","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13366","5.443946","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13368","5.444677","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13370","5.445424","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13372","5.446171","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13374","5.446417","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13376","5.446628","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13378","5.447617","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13380","5.447911","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13382","5.448090","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13384","5.448821","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"13386","5.449274","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13388","5.449801","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13390","5.449996","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13392","5.450166","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13394","5.450698","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"13396","5.450979","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13398","5.451158","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13400","5.451954","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13402","5.452382","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13404","5.452814","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13406","5.453047","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13408","5.453226","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13410","5.453654","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13412","5.453887","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"13414","5.454342","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"13416","5.454526","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","54.0"
"13418","5.454859","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"13420","5.455092","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
